COMM_NAME,COMM_CODE,COMM_WT,BASE Price,WT_INDX042012,WT_INDX052012,WT_INDX062012,WT_INDX072012,WT_INDX082012,WT_INDX092012,WT_INDX102012,WT_INDX112012,WT_INDX122012,WT_INDX012013,WT_INDX022013,WT_INDX032013,WT_INDX042013,WT_INDX052013,WT_INDX062013,WT_INDX072013,WT_INDX082013,WT_INDX092013,WT_INDX102013,WT_INDX112013,WT_INDX122013,WT_INDX012014,WT_INDX022014,WT_INDX032014,WT_INDX042014,WT_INDX052014,WT_INDX062014,WT_INDX072014,WT_INDX082014,WT_INDX092014,WT_INDX102014,WT_INDX112014,WT_INDX122014,WT_INDX012015,WT_INDX022015,WT_INDX032015,WT_INDX042015,WT_INDX052015,WT_INDX062015,WT_INDX072015,WT_INDX082015,WT_INDX092015,WT_INDX102015,WT_INDX112015,WT_INDX122015,WT_INDX012016,WT_INDX022016,WT_INDX032016,WT_INDX042016,WT_INDX052016,WT_INDX062016,WT_INDX072016,WT_INDX082016,WT_INDX092016,WT_INDX102016,WT_INDX112016,WT_INDX122016,WT_INDX012017,WT_INDX022017,WT_INDX032017,WT_INDX042017,WT_INDX052017,WT_INDX062017,WT_INDX072017,WT_INDX082017,WT_INDX092017,WT_INDX102017,WT_INDX112017,WT_INDX122017,WT_INDX012018,WT_INDX022018,WT_INDX032018,WT_INDX042018,WT_INDX052018,WT_INDX062018,WT_INDX072018,WT_INDX082018,WT_INDX092018,WT_INDX102018,WT_INDX112018,WT_INDX122018,WT_INDX012019,WT_INDX022019,WT_INDX032019,WT_INDX042019,WT_INDX052019,WT_INDX062019,WT_INDX072019,WT_INDX082019,WT_INDX092019,WT_INDX102019,WT_INDX112019,WT_INDX122019,WT_INDX012020,WT_INDX022020,WT_INDX032020,WT_INDX042020,WT_INDX052020,WT_INDX062020,WT_INDX072020,WT_INDX082020,WT_INDX092020,WT_INDX102020,WT_INDX112020,WT_INDX122020,WT_INDX012021,WT_INDX022021,WT_INDX032021,WT_INDX042021,WT_INDX052021,WT_INDX062021,WT_INDX072021,WT_INDX082021,WT_INDX092021,WT_INDX102021,WT_INDX112021,WT_INDX122021,WT_INDX012022,WT_INDX022022,WT_INDX032022,WT_INDX042022,WT_INDX052022,WT_INDX062022,WT_INDX072022,WT_INDX082022,WT_INDX092022,WT_INDX102022,WT_INDX112022,WT_INDX122022,WT_INDX012023,WT_INDX022023,WT_INDX032023,WT_INDX042023,WT_INDX052023,WT_INDX062023,WT_INDX072023,WT_INDX082023,WT_INDX092023,WT_INDX102023
"(P). MANUFACTURE OF COMPUTER, ELECTRONIC AND OPTICAL PRODUCTS",1316000000,2.00875,99.7,2.00875,2.026883149,2.020838766,2.020838766,2.022853561,2.018823972,2.055090271,2.051060682,2.057105065,2.057105065,2.034942327,2.053075476,2.04098671,2.067179037,2.067179037,2.065164243,2.09135657,2.10546013,2.079267803,2.063149448,2.061134654,2.077253009,2.095386158,2.083297392,2.103445336,2.12359328,2.145756018,2.145756018,2.165903962,2.171948345,2.175977934,2.169933551,2.202170261,2.194111083,2.175977934,2.192096289,2.127622869,2.165903962,2.169933551,2.173963139,2.163889168,2.173963139,2.1880667,2.194111083,2.184037111,2.192096289,2.20619985,2.175977934,2.163889168,2.159859579,2.184037111,2.182022317,2.192096289,2.186051906,2.186051906,2.190081494,2.180007523,2.200155466,2.192096289,2.175977934,2.200155466,2.1880667,2.198140672,2.200155466,2.20619985,2.250525326,2.240451354,2.222318205,2.226347793,2.230377382,2.230377382,2.228362588,2.244480943,2.242466148,2.240451354,2.232392177,2.272688064,2.260599298,2.278732447,2.274702859,2.248510532,2.246495737,2.242466148,2.244480943,2.244480943,2.248510532,2.244480943,2.240451354,2.22030341,2.214259027,2.212244233,2.210229438,2.214259027,2.208214644,2.204185055,2.218288616,2.214259027,2.216273821,2.214259027,2.208214644,2.20619985,2.200155466,2.194111083,2.1880667,2.210229438,2.218288616,2.23843656,2.236421765,2.248510532,2.248510532,2.27067327,2.278732447,2.276717653,2.27067327,2.28477683,2.294850802,2.286791625,2.329102307,2.345220662,2.345220662,2.345220662,2.33514669,2.349250251,2.33514669,2.35327984,2.361339017,2.359324223,2.347235456,2.351265045,2.359324223,2.35327984,2.345220662,2.3673834,2.383501755,2.383501755,2.38551655,2.405664493,2.413723671,2.419768054
a. Manufacture of electronic components,1316010000,0.40241,103.4,0.40241,0.405912602,0.401631644,0.40435589,0.401242466,0.393458907,0.407469313,0.407080135,0.406301779,0.410582737,0.412917805,0.426149855,0.409415203,0.409026025,0.403577534,0.410582737,0.41953383,0.422647253,0.414863694,0.412528627,0.425760677,0.411750271,0.43471177,0.43081999,0.423036431,0.418366296,0.410971915,0.403577534,0.40046411,0.41564205,0.40046411,0.402799178,0.414863694,0.410193559,0.42147972,0.423036431,0.395404797,0.418755474,0.416809584,0.410582737,0.409415203,0.412139449,0.406690957,0.395793975,0.403188356,0.404745068,0.425371499,0.407469313,0.409804381,0.403577534,0.421090542,0.417198762,0.423425609,0.42147972,0.412528627,0.412139449,0.42147972,0.419144652,0.412528627,0.407858491,0.410193559,0.409804381,0.412139449,0.403577534,0.404745068,0.403188356,0.406301779,0.401631644,0.395793975,0.40046411,0.397350687,0.398129043,0.396183153,0.399296576,0.390734662,0.396183153,0.396183153,0.394237263,0.394237263,0.399296576,0.392680551,0.38723206,0.38334028,0.384507814,0.381394391,0.385675348,0.379059323,0.387621238,0.381394391,0.381005213,0.382561925,0.380616035,0.380616035,0.379059323,0.381783569,0.381394391,0.382172747,0.383729458,0.376335077,0.379448501,0.38528617,0.381005213,0.384896992,0.391513017,0.388788772,0.388399594,0.391123839,0.393848085,0.397739865,0.390345484,0.40241,0.405134246,0.403577534,0.408247669,0.411361093,0.41564205,0.418366296,0.430041634,0.433933414,0.433933414,0.440549439,0.446776286,0.451446422,0.451446422,0.452224778,0.451057244,0.44988971,0.44794382,0.442495329,0.449111354,0.446776286,0.441327795,0.442884507,0.444052041,0.447165464,0.449111354,0.44988971,0.454170667,0.451446422
UPS in Solid State Drives,1316010002,0.12825,100.4,0.12825,0.128377739,0.128377739,0.130038347,0.126589392,0.124417829,0.132976345,0.134381474,0.134636952,0.132465388,0.137702689,0.151115289,0.135147908,0.132465388,0.132848606,0.133359562,0.139618775,0.142556773,0.13361504,0.131187998,0.134125996,0.130549303,0.127100349,0.131060259,0.127228088,0.121479831,0.11624253,0.112665837,0.114709661,0.123268177,0.118158616,0.117264442,0.118797311,0.117264442,0.123523655,0.129271912,0.115987052,0.118030876,0.123140438,0.118797311,0.120968875,0.123140438,0.111516185,0.106278884,0.105895667,0.105129233,0.117647659,0.106023406,0.10819497,0.103851843,0.114454183,0.108578187,0.108578187,0.109983317,0.101169323,0.102191235,0.108961404,0.106789841,0.106789841,0.101169323,0.103085408,0.103085408,0.103085408,0.103213147,0.103213147,0.100275149,0.100275149,0.100275149,0.101424801,0.101424801,0.101808018,0.100786106,0.100786106,0.101041584,0.101041584,0.101041584,0.101041584,0.101041584,0.101041584,0.101041584,0.101297062,0.101297062,0.10155254,0.10155254,0.101680279,0.101680279,0.101041584,0.101041584,0.101680279,0.100530627,0.100530627,0.100275149,0.100275149,0.100530627,0.104746016,0.104746016,0.104746016,0.102318974,0.097209412,0.098614542,0.098614542,0.098614542,0.098614542,0.100658367,0.099253237,0.099253237,0.099891932,0.100402888,0.101935757,0.101680279,0.104362799,0.107556275,0.108450448,0.11215488,0.11215488,0.11215488,0.110622012,0.118541833,0.119436006,0.12020244,0.12020244,0.120841135,0.120841135,0.114454183,0.114454183,0.11228262,0.11228262,0.111132968,0.1096001,0.113176793,0.113176793,0.107939492,0.107939492,0.107300797,0.10819497,0.11087749,0.11087749,0.11087749,0.11087749
Modems,1316030002,0.0042,100,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.004473,0.004473,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0040194,0.0037758,0.0037758,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0035364,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0033222,0.0035868,0.0035868,0.0035868,0.0035868,0.0035868,0.0035868,0.0035868,0.0035994,0.0035994
Meter (non-electrical),1316050001,0.18056,94.7,0.18056,0.186470623,0.19543189,0.193906568,0.191046589,0.191618585,0.201342513,0.195622555,0.205727814,0.205918479,0.200389187,0.200961183,0.19180925,0.203439831,0.198291869,0.189521267,0.191618585,0.205918479,0.192571911,0.183610644,0.188377276,0.19505056,0.192381246,0.191618585,0.188377276,0.204774488,0.200579852,0.185898627,0.200770517,0.188758606,0.198863865,0.188377276,0.202486505,0.192190581,0.188567941,0.199245195,0.185517297,0.194669229,0.184754636,0.200007856,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.193525238,0.19505056,0.19505056,0.19505056,0.212591763,0.202295839,0.197719873,0.197719873,0.203249166,0.203249166,0.202295839,0.201914509,0.207253136,0.202486505,0.205537149,0.20668114,0.203058501,0.204583823,0.208015797,0.212401098,0.212401098,0.208206463,0.208206463,0.209350454,0.207062471,0.212019768,0.210875776,0.200961183,0.200770517,0.207634467,0.20668114,0.213354424,0.213735755,0.214498416,0.211257107,0.210685111,0.215261077,0.21030378,0.216405069,0.211829102,0.210875776,0.210875776,0.211638437,0.211638437,0.211638437,0.208206463,0.202105174,0.202105174,0.202295839,0.202295839,0.202867835,0.208969124,0.207443801,0.202295839,0.202295839,0.204011827,0.204011827,0.206871806,0.205346484,0.204202492,0.204202492,0.204202492,0.204202492,0.206871806,0.208206463,0.21392642,0.21392642,0.214117086,0.214879747,0.215070412,0.215261077,0.215642408,0.215642408,0.216405069,0.216405069,0.214498416,0.215451742,0.215451742,0.212973094,0.215451742,0.212973094,0.212782429,0.214879747,0.217739725,0.217358395,0.21754906
Clock,1316060003,0.00513,106.8,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.005331742,0.005331742,0.005331742,0.005331742,0.005619944,0.005619944,0.005619944,0.005619944,0.005619944,0.005619944,0.005619944,0.005619944,0.005759242,0.005759242,0.005759242,0.005759242,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005893736,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.005888933,0.006201152,0.006201152,0.006201152,0.006201152,0.006201152,0.006201152,0.006201152,0.006201152,0.006201152,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.006282809,0.007358764,0.007358764,0.007358764,0.007358764,0.007358764,0.00770941,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008405899,0.008790169,0.008790169,0.008790169,0.008790169,0.008790169
Microscope,1316080001,0.0045,100,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.004743,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0047115,0.0046035,0.0046035,0.0046035,0.0046035,0.0046035,0.0046035,0.0046035,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.0041265,0.004338,0.004329,0.004329,0.004716,0.004716,0.0050805,0.0050805,0.0050805,0.0050805,0.0050805,0.0050805,0.005121,0.004995,0.0051615,0.0051615,0.0051615,0.0047385,0.0047385,0.0047385,0.0047385,0.0047385,0.0047385,0.0047385,0.0047385,0.0048555,0.0048555,0.0048555,0.0048555,0.0048555,0.0048555,0.0048555,0.0048555,0.0049815,0.0049815,0.0049815,0.0049815,0.0049815,0.0049815,0.0049815,0.0049815,0.0049815,0.005157,0.005157,0.005157,0.005121,0.005121,0.005121,0.005121,0.005121,0.005121,0.0053325,0.0053325,0.0053325,0.0053325,0.0053325,0.0053325,0.0053325,0.0054135,0.0054135,0.0054135,0.0054135,0.0054135,0.0053145,0.005319,0.0055215,0.0055215,0.0055215,0.0055215,0.0055215,0.0054135,0.0054135,0.0054135,0.00567,0.0056565,0.0056565,0.0056565,0.0056565,0.0056565,0.0056565
Sunglasses,1316080002,0.00301,104.3,0.00301,0.003079262,0.003177383,0.003194698,0.003050403,0.002764698,0.002773356,0.002854161,0.002848389,0.002859933,0.003217785,0.003064832,0.00332745,0.003174497,0.003232215,0.003090805,0.003180268,0.003125436,0.003258188,0.003111007,0.003131208,0.003165839,0.003258188,0.003197584,0.003142752,0.003229329,0.003318792,0.003116779,0.002998456,0.003038859,0.002877248,0.00307349,0.002975369,0.00302443,0.003047517,0.003134094,0.002848389,0.002727181,0.002831074,0.002799329,0.002857047,0.002903221,0.002920537,0.00288302,0.002940738,0.002943624,0.002963826,0.003295705,0.003125436,0.003113893,0.003044631,0.00305906,0.003079262,0.003131208,0.00289745,0.002874362,0.002885906,0.002888792,0.002932081,0.002972483,0.002932081,0.002891678,0.002923423,0.003165839,0.003047517,0.003246644,0.003304362,0.003272617,0.003269732,0.003214899,0.003180268,0.00320047,0.003102349,0.003102349,0.003102349,0.00312255,0.003197584,0.003197584,0.003177383,0.003177383,0.003194698,0.003183154,0.003197584,0.003188926,0.003206242,0.003217785,0.003229329,0.003220671,0.003229329,0.003229329,0.003223557,0.003220671,0.003212013,0.003301477,0.003287047,0.003304362,0.003304362,0.003298591,0.003298591,0.003298591,0.003061946,0.002398188,0.001945101,0.001942215,0.001945101,0.001942215,0.001922013,0.001991275,0.001988389,0.001988389,0.001979732,0.001976846,0.001971074,0.00197396,0.001982617,0.00197396,0.001976846,0.001979732,0.001985503,0.001979732,0.001979732,0.001985503,0.001979732,0.002034564,0.00202302,0.002025906,0.002020134,0.002031678,0.00203745,0.002031678,0.002031678,0.002034564,0.002031678,0.002034564,0.002040336,0.002054765,0.002040336,0.002028792,0.002051879
Electric switch gear control/starter,1317010007,0.02069,99.8,0.02069,0.02054488,0.02054488,0.020565611,0.020897315,0.020938778,0.021042435,0.020918046,0.021083898,0.021560721,0.021581453,0.021581453,0.021726573,0.021933888,0.021788768,0.021850962,0.022099739,0.022120471,0.022307054,0.022700952,0.022472906,0.022908267,0.022908267,0.022783878,0.022659489,0.022472906,0.023115581,0.022783878,0.022908267,0.022514369,0.022638758,0.022700952,0.022721683,0.02309485,0.022618026,0.022618026,0.022908267,0.022576563,0.02268022,0.023177776,0.023177776,0.023177776,0.02323997,0.023592405,0.023550942,0.023011924,0.022928998,0.02338509,0.022887535,0.022887535,0.023032655,0.022472906,0.022804609,0.022576563,0.023032655,0.022141202,0.022224128,0.021996082,0.02238998,0.022514369,0.022141202,0.022286323,0.022161934,0.022037545,0.021892425,0.021747305,0.021871693,0.021871693,0.021519259,0.021436333,0.021664379,0.021809499,0.021954619,0.022016814,0.021788768,0.021892425,0.021788768,0.021788768,0.021954619,0.021788768,0.021996082,0.022058277,0.021996082,0.021996082,0.022161934,0.0225351,0.022472906,0.022224128,0.022576563,0.022597295,0.022493637,0.022472906,0.0225351,0.022742415,0.022431443,0.022618026,0.02268022,0.022597295,0.022555832,0.022514369,0.023053387,0.023011924,0.023281433,0.023260701,0.02338509,0.023633868,0.023654599,0.023716794,0.023592405,0.023758257,0.024027766,0.0243802,0.024421663,0.024504589,0.024898487,0.024753367,0.024774098,0.025043607,0.025167996,0.025209459,0.025458236,0.025354579,0.025375311,0.025458236,0.025416774,0.025396042,0.025396042,0.025396042,0.025437505,0.025831403,0.025852134,0.026308226,0.026391152,0.026598467,0.026722856,0.026702124,0.026432615,0.026391152,0.026557004
Electrical relay/conductor,1317010010,0.1027,103.5,0.1027,0.103593043,0.105577585,0.105577585,0.105478357,0.105081449,0.107363671,0.109745121,0.108951304,0.108256715,0.107661353,0.108256715,0.106172947,0.102303092,0.107661353,0.107363671,0.107562126,0.109348213,0.109844348,0.111035072,0.108455169,0.109645894,0.108256715,0.107165217,0.109844348,0.109645894,0.111431981,0.111332754,0.114706473,0.113218068,0.112721932,0.11043971,0.109149758,0.107165217,0.104684541,0.106669082,0.107959034,0.106371401,0.105180676,0.104684541,0.100715459,0.101310821,0.101707729,0.100219324,0.100715459,0.100517005,0.102402319,0.104287633,0.102997681,0.102005411,0.102303092,0.102501546,0.10101314,0.101211594,0.101608502,0.101112367,0.102005411,0.102303092,0.102799227,0.103196135,0.103593043,0.102203865,0.104089179,0.103593043,0.103493816,0.103394589,0.103989952,0.103593043,0.105180676,0.105875266,0.106470628,0.10706599,0.108058261,0.108058261,0.10875285,0.10776058,0.106966763,0.108058261,0.108455169,0.108455169,0.107562126,0.106272174,0.106172947,0.106470628,0.110538937,0.109943575,0.109348213,0.108852077,0.109348213,0.109645894,0.10875285,0.107959034,0.107661353,0.107959034,0.108554396,0.108852077,0.108355942,0.107363671,0.107661353,0.105776039,0.107264444,0.107859807,0.10875285,0.112027343,0.115103382,0.116790242,0.114111111,0.125819903,0.119469372,0.120064734,0.121453913,0.119965507,0.125819903,0.126514493,0.129788986,0.134254203,0.129888213,0.135643382,0.134254203,0.140207826,0.144176908,0.143680773,0.143879227,0.139116329,0.140604734,0.140902415,0.138124058,0.140307053,0.140108599,0.140703961,0.141696232,0.139711691,0.141696232,0.14110087,0.137627923,0.137826377,0.139215556,0.139612464,0.139017101
d. Manufacture of other electronic and electric wires and cables,1317040000,0.42798,103.2,0.42798,0.433371221,0.434615349,0.430053547,0.426321163,0.429638837,0.439177151,0.436274186,0.439177151,0.437518314,0.43420064,0.438347733,0.428809419,0.428809419,0.430882965,0.430468256,0.43378593,0.446641919,0.447056628,0.451203721,0.45161843,0.455350814,0.45203314,0.452447849,0.44000657,0.439177151,0.441665407,0.442494826,0.45203314,0.455350814,0.449544884,0.446641919,0.445397791,0.441665407,0.432127093,0.433371221,0.437933023,0.433371221,0.43420064,0.428394709,0.417612267,0.421344651,0.42175936,0.413465174,0.408073953,0.411391628,0.405170988,0.408073953,0.414294593,0.410976919,0.405170988,0.408488663,0.407244535,0.409732791,0.408073953,0.411391628,0.420515233,0.421344651,0.42217407,0.42175936,0.424247616,0.423832907,0.425077035,0.429224128,0.433371221,0.442494826,0.43959186,0.444983081,0.4458125,0.448300756,0.450374302,0.452862558,0.456180233,0.458668488,0.464059709,0.462815581,0.456180233,0.461571453,0.465718547,0.463645,0.462400872,0.461986163,0.461571453,0.460327326,0.457009651,0.45742436,0.453277267,0.454936105,0.455765523,0.454106686,0.456180233,0.454106686,0.455350814,0.458253779,0.453691977,0.451203721,0.449130174,0.448300756,0.454106686,0.459912616,0.466962674,0.47567157,0.474842151,0.4814775,0.495577616,0.508018895,0.515898372,0.536633837,0.54078093,0.55861343,0.568566453,0.576031221,0.575616512,0.581007733,0.5884725,0.589716628,0.593449012,0.60008436,0.607549128,0.623308081,0.63574936,0.63035814,0.624552209,0.597596105,0.589301919,0.587643081,0.586398953,0.592619593,0.597596105,0.607134419,0.61791686,0.615013895,0.616258023,0.607134419,0.603402035,0.607134419,0.606719709,0.608793256,0.602987326
Connector/plug/socket/holder-electric,1317040010,0.04832,102.4,0.04832,0.048036875,0.0509625,0.049924375,0.04926375,0.051198438,0.051811875,0.052142188,0.051104063,0.051859063,0.050113125,0.049594063,0.049122188,0.050537813,0.050301875,0.050160313,0.049405313,0.048791875,0.049971563,0.051387188,0.05134,0.051292813,0.051811875,0.051764688,0.051481563,0.051670313,0.053510625,0.0532275,0.054076875,0.053888125,0.054454375,0.052802813,0.051481563,0.051623125,0.052189375,0.053699375,0.05285,0.052330938,0.053321875,0.05266125,0.049122188,0.049735625,0.0509625,0.050726563,0.050537813,0.052519688,0.051575938,0.051623125,0.05228375,0.052095,0.052142188,0.052991563,0.052330938,0.052802813,0.052708438,0.052000625,0.053274688,0.05190625,0.052566875,0.052944375,0.0532275,0.054218438,0.052000625,0.055539688,0.0554925,0.0570025,0.056577813,0.055445313,0.0547375,0.0547375,0.0539825,0.05492625,0.056105938,0.056577813,0.058229375,0.057851875,0.058182188,0.058087813,0.05738,0.057332813,0.058087813,0.05832375,0.057710313,0.058182188,0.05738,0.057993438,0.057615938,0.058795625,0.058937188,0.0577575,0.058229375,0.058559688,0.057851875,0.058087813,0.057615938,0.055445313,0.055445313,0.057899063,0.060871875,0.05945625,0.059361875,0.0592675,0.058937188,0.056908125,0.057096875,0.058418125,0.058606875,0.06021125,0.059503438,0.058418125,0.060069688,0.0607775,0.061249375,0.064127813,0.062334688,0.063844688,0.064269375,0.063939063,0.063655938,0.062759375,0.063372813,0.063467188,0.064694063,0.06285375,0.063514375,0.064222188,0.064882813,0.064882813,0.0645525,0.064222188,0.065260313,0.065401875,0.065543438,0.065165938,0.065260313,0.06644,0.067053438,0.066534375,0.064788438
Light fitting accessories,1317050002,0.03113,102.3,0.03113,0.031647312,0.032499355,0.032347204,0.032468925,0.032803656,0.032925376,0.033351398,0.033473118,0.03399043,0.03399043,0.03399043,0.031708172,0.031495161,0.032316774,0.032590645,0.032255914,0.032742796,0.032651505,0.032560215,0.033351398,0.033047097,0.033351398,0.032986237,0.034964194,0.034751183,0.035085914,0.035785806,0.036090108,0.036272688,0.035968387,0.036424839,0.035937957,0.036607419,0.035755376,0.03682043,0.036942151,0.035724946,0.035116344,0.036394409,0.037398602,0.037581183,0.037520323,0.037581183,0.037307312,0.038402796,0.037063871,0.03666828,0.039163548,0.039254839,0.038859247,0.03949828,0.038463656,0.036607419,0.03679,0.037459462,0.037185591,0.037885484,0.037155161,0.038068065,0.038676667,0.036942151,0.037763763,0.037763763,0.037915914,0.037520323,0.037520323,0.037550753,0.037550753,0.037216022,0.037337742,0.037337742,0.037733333,0.037611613,0.038433226,0.038494086,0.038707097,0.038737527,0.038707097,0.038798387,0.038798387,0.038707097,0.038737527,0.038707097,0.038615806,0.038494086,0.038554946,0.038676667,0.037611613,0.037672473,0.037763763,0.037702903,0.037489892,0.037611613,0.037611613,0.037459462,0.036972581,0.036607419,0.03691172,0.03682043,0.03688129,0.036972581,0.03691172,0.037246452,0.037337742,0.036942151,0.037946344,0.037824624,0.037763763,0.041080645,0.041263226,0.041324086,0.041415376,0.041476237,0.041476237,0.041476237,0.041232796,0.041354516,0.041354516,0.041384946,0.041384946,0.041384946,0.041384946,0.041719677,0.041841398,0.042784731,0.042267419,0.042723871,0.04254129,0.042906452,0.04254129,0.043454194,0.04235871,0.041689247,0.041963118,0.040319892,0.040715484,0.040350323,0.040137312
